timestamp,open,high,low,close,volume
2021-03-10,12.4002,12.75,11.6348,11.958,2533996.89
2021-03-11,11.9529,12.5976,11.6856,12.2593,2934472.39
2021-03-12,12.2593,12.54,11.4245,11.9365,2503605.09
2021-03-13,11.9401,14.3159,11.5484,13.7733,4474825.35
2021-03-14,13.779,14.11,12.7,12.7214,2871229.97
2021-03-15,12.7164,13.1014,11.7564,12.156,3902290.9
2021-03-16,12.1501,12.5628,11.516,12.4297,2429445.28
2021-03-17,12.4215,12.5839,11.762,12.5671,2111798.09
2021-03-18,12.5691,12.6706,12.086,12.169,1575449.62
2021-03-19,12.1724,12.43,11.899,12.2569,1198410.08
2021-03-20,12.2537,12.8913,12.2138,12.3108,1725148.58
2021-03-21,12.3113,12.4592,11.8985,11.9811,1671308.94
2021-03-22,11.9816,12.4079,11.5628,11.6556,2489360.05
2021-03-23,11.6595,12.6819,11.6058,12.2413,3306521.31
2021-03-24,12.2346,12.6289,11.0835,11.292,2454033.94
2021-03-25,11.2938,11.468,10.7546,11.0876,2103364.45
2021-03-26,11.0767,11.7656,11.06,11.7593,1618476.37
2021-03-27,11.7605,11.9777,11.4339,11.7927,1142859.84
2021-03-28,11.7912,12.0556,11.7017,11.8644,1222113.56
2021-03-29,11.8668,12.7586,11.73,12.6381,1899531.77
2021-03-30,12.6395,13.0655,12.3488,13.016,1974096.63
2021-03-31,13.0197,14.3751,12.6,14.1287,3906325.54
2021-04-01,14.1154,14.5102,13.5501,14.315,3145102.93
2021-04-02,14.3297,15.6455,14.0863,15.2454,3520562.57
2021-04-03,15.2511,15.35,13.4876,13.571,3003119.67
2021-04-04,13.5756,14.5745,13.3568,14.5489,2383366.94
2021-04-05,14.5489,16.1116,14.2914,16.0744,4079380.42
2021-04-06,16.0744,18.6384,15.9755,17.7329,7611882.96
2021-04-07,17.7496,20.969,16.7698,19.1937,15518421.15
2021-04-08,19.1644,19.9279,18.0106,19.6292,5761672.63
2021-04-09,19.6254,20.111,18.5089,18.7707,2852521.27
2021-04-10,18.7715,21.2297,18.31,20.4439,4407519.17
2021-04-11,20.4599,21.5183,19.7983,20.3709,3531457.37
2021-04-12,20.3606,20.562,18.9746,19.5225,2426158.98
2021-04-13,19.5159,22.0475,19.4101,21.2069,3710566.38
2021-04-14,21.2111,22.7499,20.13,21.9193,4344457.05
2021-04-15,21.9202,29.8441,21.4451,28.6129,9359741.37
2021-04-16,28.6128,46.4767,28.6128,38.2734,27933536.36
2021-04-17,38.2737,49.88,37.2497,37.7258,19137883.84
2021-04-18,37.6629,39.0999,30.9529,37.0728,13088056.48
2021-04-19,37.1237,38.3539,32.0394,33.4166,7017366.59
2021-04-20,33.4407,35.2823,29.9745,33.739,5386957.94
2021-04-21,33.7616,35.49,31.5132,31.9236,4050059.48
2021-04-22,31.9733,39.5,31.45,33.5104,10895808.13
2021-04-23,33.5037,34.5143,25.0933,32.6158,10022062.13
2021-04-24,32.6304,32.8615,29.2563,29.6577,3203543.95
2021-04-25,29.6653,31.914,27.75,29.315,2699200.337
2021-04-26,29.297,32.939,28.912,32.825,3613568.647
2021-04-27,32.842,34.5,31.918,33.803,3528569.67
2021-04-28,33.808,36.439,32.247,35.061,4689634.004
2021-04-29,35.07,35.368,33.6,34.529,2198004.666
2021-04-30,34.513,36.77,33.742,36.317,2735086.425
2021-05-01,36.32,46.691,36.231,44.706,7694489.114
2021-05-02,44.738,46.8,42.004,44.92,8211108.807
2021-05-03,44.905,52.5,44.233,52.037,8630206.717
2021-05-04,52.065,72.5,49.16,69.249,23655357.477
2021-05-05,69.351,100.0,67.8,93.962,31912894.455
2021-05-06,93.962,179.83,86.627,133.864,48009367.357
2021-05-07,133.864,145.001,108.391,119.763,31679192.763
2021-05-08,119.763,135.091,110.0,127.317,17054054.754
2021-05-09,127.359,129.89,112.0,117.904,10108492.295
2021-05-10,117.906,129.498,90.0,105.094,15157838.41
2021-05-11,105.094,117.624,102.142,111.173,8188203.768
2021-05-12,111.193,114.5,81.0,84.996,8464236.861
2021-05-13,84.988,94.881,76.142,88.383,11544054.609
2021-05-14,88.383,109.991,86.447,103.313,10660255.313
2021-05-15,103.333,114.49,94.666,95.088,9031708.919
2021-05-16,95.087,103.275,86.918,93.859,6055479.999
2021-05-17,93.874,94.448,80.66,89.677,5962799.722
2021-05-18,89.702,95.668,85.936,88.577,4919002.738
2021-05-19,88.575,90.246,40.0,59.436,16187315.123
2021-05-20,59.406,80.0,54.436,73.744,10361553.972
2021-05-21,73.73,78.23,54.389,64.167,9461101.864
2021-05-22,64.168,64.824,54.0,58.498,6242128.827
2021-05-23,58.56,65.0,39.792,51.553,10381524.648
2021-05-24,51.576,75.0,48.783,73.711,11857043.282
2021-05-25,73.711,83.0,70.013,78.364,14612363.116
2021-05-26,78.287,83.491,73.715,79.886,6405391.526
2021-05-27,79.869,79.886,71.068,74.596,4321373.909
2021-05-28,74.649,79.0,63.44,68.199,7538571.888
2021-05-29,68.209,70.9,60.928,64.293,4269878.203
2021-05-30,64.366,68.295,59.844,66.124,3005671.323
2021-05-31,66.147,70.689,61.858,70.019,3389571.597
2021-06-01,70.018,71.841,65.609,67.765,2795735.791
2021-06-02,67.784,70.4,65.767,68.403,2215354.919
2021-06-03,68.384,72.7,67.115,69.864,2235215.207
2021-06-04,69.848,69.902,61.343,64.72,2739548.267
2021-06-05,64.748,67.397,61.646,63.122,2068513.061
2021-06-06,63.108,65.679,62.736,64.086,1072093.326
2021-06-07,64.107,65.16,57.225,58.01,1843327.997
2021-06-08,58.023,59.221,49.432,56.681,3821990.778
2021-06-09,56.697,62.95,53.549,62.32,3881056.575
2021-06-10,62.306,63.56,57.005,57.894,2663144.3
2021-06-11,57.9,60.84,56.068,56.865,1789292.867
2021-06-12,56.872,56.989,53.049,55.195,1535637.503
2021-06-13,55.221,60.714,53.685,58.998,1548532.139
2021-06-14,58.999,60.98,56.118,59.304,1550963.08
2021-06-15,59.278,60.2,57.222,58.154,1054504.216
2021-06-16,58.162,58.374,54.864,55.351,1046955.002
2021-06-17,55.363,57.253,54.265,55.552,684930.561
2021-06-18,55.55,55.583,50.479,52.568,1087152.934
2021-06-19,52.584,53.332,50.828,50.864,636772.238
2021-06-20,50.871,51.527,46.939,50.956,1347207.022
2021-06-21,50.949,51.44,38.507,39.461,4022053.682
2021-06-22,39.452,42.8,32.21,36.545,5759701.293
2021-06-23,36.536,42.978,34.55,40.763,3758417.658
2021-06-24,40.769,43.558,38.726,43.151,2251950.724
2021-06-25,43.156,45.499,38.946,39.35,2722988.803
2021-06-26,39.348,41.006,37.542,40.555,1635775.452
2021-06-27,40.54,42.497,39.371,42.307,1187877.02
2021-06-28,42.319,44.558,41.022,43.351,1485357.287
2021-06-29,43.355,58.821,43.12,56.829,7683256.758
2021-06-30,56.767,62.673,51.711,57.551,9679613.927
2021-07-01,57.549,58.329,52.32,53.076,4310884.157
2021-07-02,53.06,55.23,50.713,53.737,2628027.534
2021-07-03,53.764,58.5,52.413,56.877,2989769.6
2021-07-04,56.862,58.941,55.875,56.363,2222049.604
2021-07-05,56.348,57.009,52.77,53.683,2235251.319
2021-07-06,53.683,56.888,53.497,54.649,1722006.961
2021-07-07,54.651,55.549,52.555,52.813,1820444.204
2021-07-08,52.8,52.974,48.503,49.471,1984565.947
2021-07-09,49.465,51.35,46.503,50.084,1687011.174
2021-07-10,50.082,51.4,48.15,49.135,1091653.289
2021-07-11,49.135,50.514,48.253,49.704,661077.498
2021-07-12,49.705,50.725,46.683,47.689,1152999.873
2021-07-13,47.677,48.218,45.037,45.544,1087865.861
2021-07-14,45.55,47.81,42.525,45.61,1760965.899
2021-07-15,45.605,47.179,42.241,43.235,1288093.229
2021-07-16,43.241,43.883,40.6,41.153,1497021.777
2021-07-17,41.128,43.359,40.255,41.459,1449014.792
2021-07-18,41.461,43.3,40.924,41.88,1073560.982
2021-07-19,41.881,43.927,40.582,41.582,2451647.197
2021-07-20,41.586,42.096,37.738,39.311,2294950.728
2021-07-21,39.311,43.79,38.579,42.905,2648148.025
2021-07-22,42.906,44.221,41.898,43.395,2131353.459
2021-07-23,43.39,46.788,43.059,45.814,2687167.831
2021-07-24,45.809,51.57,44.957,49.414,3004137.45
2021-07-25,49.415,49.81,45.858,48.433,1761072.953
2021-07-26,48.432,55.936,47.469,48.373,5093945.237
2021-07-27,48.371,50.365,46.145,49.515,3068115.774
2021-07-28,49.513,51.099,47.916,49.275,2040898.081
2021-07-29,49.276,50.016,48.301,49.379,1002001.437
2021-07-30,49.372,51.513,47.339,50.963,2045842.489
2021-07-31,50.954,52.396,49.572,51.324,1675291.889
2021-08-01,51.338,54.069,49.055,50.245,2408954.228
2021-08-02,50.238,52.29,49.273,51.325,1596362.126
2021-08-03,51.307,52.222,48.374,49.451,1598482.133
2021-08-04,49.455,52.24,48.521,51.576,1538891.396
2021-08-05,51.589,53.558,48.744,52.431,2375249.805
2021-08-06,52.445,53.694,51.223,53.1,1746895.04
2021-08-07,53.09,61.2,52.644,60.587,5177607.573
2021-08-08,60.585,63.256,55.852,57.068,4189098.164
2021-08-09,57.087,60.41,55.0,59.034,2812025.95
2021-08-10,59.015,60.366,56.944,58.884,2144610.92
2021-08-11,58.88,63.94,58.603,60.721,3577816.098
2021-08-12,60.732,65.894,57.515,60.0,3803081.684
2021-08-13,60.028,64.438,59.337,64.264,2326384.666
2021-08-14,64.271,67.626,61.705,67.268,4227668.666
2021-08-15,67.274,77.111,66.974,74.989,7066757.146
2021-08-16,74.977,75.797,64.758,69.036,3926733.101
2021-08-17,69.024,71.744,60.939,62.891,3610987.778
2021-08-18,62.885,66.183,59.638,63.952,2812490.818
2021-08-19,63.913,67.111,60.571,67.054,2184040.808
2021-08-20,67.094,70.491,66.101,70.2,2442079.229
2021-08-21,70.199,70.361,66.69,67.512,1691684.675
2021-08-22,67.49,68.642,64.686,67.359,1279047.344
2021-08-23,67.369,69.5,66.72,68.257,1966588.729
2021-08-24,68.244,68.649,60.812,62.832,2215908.828
2021-08-25,62.81,64.812,60.792,63.773,2055120.896
2021-08-26,63.757,64.4,58.58,59.77,1980257.912
2021-08-27,59.78,64.21,58.63,64.09,2001233.949
2021-08-28,64.12,66.64,62.79,64.19,1923644.212
2021-08-29,64.2,65.76,62.8,63.23,1309403.65
2021-08-30,63.24,64.96,61.0,61.83,1705186.72
2021-08-31,61.82,65.0,60.54,63.8,1990487.98
2021-09-01,63.8,69.0,62.14,68.75,3120544.153
2021-09-02,68.74,70.221,66.43,67.61,2265716.487
2021-09-03,67.62,72.44,66.03,69.98,3425687.842
2021-09-04,69.98,71.27,67.97,68.81,2042558.42
2021-09-05,68.81,73.96,67.99,73.54,2909541.575
2021-09-06,73.52,77.36,71.03,73.48,3632761.278
2021-09-07,73.48,73.85,47.63,59.36,8654965.395
2021-09-08,59.39,61.46,53.27,58.71,4876891.72
2021-09-09,58.74,60.44,57.33,58.92,1999265.33
2021-09-10,58.93,60.43,54.81,56.31,1672182.99
2021-09-11,56.29,58.34,55.56,57.08,970375.52
2021-09-12,57.07,58.98,56.07,58.07,944806.77
2021-09-13,58.07,58.39,53.43,55.72,1492118.37
2021-09-14,55.74,57.34,55.12,57.14,956570.32
2021-09-15,57.14,59.35,56.28,59.18,1183757.02
2021-09-16,59.2,60.08,56.79,57.99,1330568.06
2021-09-17,58.0,59.11,56.01,56.7,1088285.41
2021-09-18,56.69,58.41,55.69,57.19,855410.11
2021-09-19,57.19,57.26,54.75,55.33,753689.61
2021-09-20,55.33,55.43,47.17,49.11,2594457.871
2021-09-21,49.1,50.41,44.69,45.81,2102363.218
2021-09-22,45.81,51.31,44.88,51.26,1449635.34
2021-09-23,51.23,51.56,49.39,51.31,1062347.99
2021-09-24,51.31,51.88,44.07,47.64,2387824.912
2021-09-25,47.64,49.64,46.16,47.34,1364206.72
2021-09-26,47.31,48.3,43.97,47.19,1606934.448
2021-09-27,47.19,48.4,45.28,45.37,1148693.78
2021-09-28,45.35,48.76,44.78,44.99,1938745.91
2021-09-29,44.99,46.85,44.57,45.52,1235908.55
2021-09-30,45.5,47.29,45.27,47.01,1126321.3
2021-10-01,47.03,52.57,46.6,51.9,2390780.29
2021-10-02,51.9,55.22,51.13,53.17,2166890.99
2021-10-03,53.16,55.03,51.81,53.68,1591970.64
2021-10-04,53.69,53.8,50.44,52.58,1615196.84
2021-10-05,52.59,54.87,52.26,54.36,1554697.47
2021-10-06,54.37,56.07,51.01,54.83,2371514.22
2021-10-07,54.83,55.79,53.12,54.34,1998640.43
2021-10-08,54.36,55.13,53.08,53.68,1310372.68
2021-10-09,53.69,57.45,53.19,55.63,1775526.18
2021-10-10,55.64,56.36,52.59,52.84,1187198.53
2021-10-11,52.83,55.35,52.06,53.93,1066608.74
2021-10-12,53.93,53.93,50.83,52.73,1244896.8
2021-10-13,52.73,53.59,51.34,53.43,1055534.59
2021-10-14,53.43,54.98,53.0,54.5,1150082.98
2021-10-15,54.5,56.96,52.47,54.3,2277895.76
2021-10-16,54.3,55.38,53.49,54.12,1001651.01
2021-10-17,54.12,54.7,50.27,53.11,1004022.24
2021-10-18,53.1,53.79,51.78,52.43,959572.5
2021-10-19,52.43,53.5,51.81,52.87,759794.44
2021-10-20,52.88,55.8,52.23,55.59,1159437.25
2021-10-21,55.58,60.0,55.27,55.35,2831849.6
2021-10-22,55.36,57.0,53.56,54.55,1608125.29
2021-10-23,54.53,56.09,53.84,55.88,891081.54
2021-10-24,55.88,56.06,53.55,54.94,842500.02
2021-10-25,54.95,56.37,54.64,55.42,1009150.14
2021-10-26,55.42,56.2,53.61,54.2,1202939.48
2021-10-27,54.21,55.32,42.15,48.71,4032261.711
2021-10-28,48.71,52.68,48.3,52.18,2143842.37
2021-10-29,52.19,54.1,51.71,53.94,1245104.83
2021-10-30,53.94,54.0,51.57,52.95,922243.84
2021-10-31,52.94,58.79,52.11,54.37,4020562.27
2021-11-01,54.38,55.16,52.25,53.88,1340156.08
2021-11-02,53.85,55.8,53.24,55.21,1049694.1
2021-11-03,55.23,57.16,53.21,55.48,1833525.65
2021-11-04,55.5,56.24,52.48,53.65,1223614.26
2021-11-05,53.64,54.08,52.51,53.12,972068.05
2021-11-06,53.12,53.52,50.6,52.88,739182.5
2021-11-07,52.88,54.54,52.51,54.08,795735.25
2021-11-08,54.08,56.82,53.75,56.59,1687797.81
2021-11-09,56.61,65.31,55.78,60.85,9080376.5
2021-11-10,60.86,64.43,52.0,56.63,6760805.84
2021-11-11,56.62,58.05,55.34,56.74,1851721.06
2021-11-12,56.72,57.8,53.65,55.5,1879920.66
2021-11-13,55.49,56.63,54.79,56.29,1174141.13
2021-11-14,56.29,56.9,54.76,56.12,771441.77
2021-11-15,56.13,56.73,54.18,54.81,954835.65
2021-11-16,54.79,54.82,47.26,50.82,3747689.8
2021-11-17,50.79,51.47,49.1,51.24,1218092.86
2021-11-18,51.24,51.78,46.8,48.43,1827745.32
2021-11-19,48.42,50.84,47.79,50.66,1218420.07
2021-11-20,50.65,51.34,49.06,51.06,906967.69
2021-11-21,51.07,51.79,49.9,50.41,866473.51
2021-11-22,50.43,50.5,47.71,48.59,1266488.48
2021-11-23,48.58,49.87,47.85,49.55,1051039.58
2021-11-24,49.55,49.77,47.12,48.28,1018732.84
2021-11-25,48.27,53.49,47.88,50.55,2355110.97
2021-11-26,50.56,50.68,44.7,46.67,2557480.04
2021-11-27,46.66,47.71,46.38,46.78,652336.49
2021-11-28,46.77,47.55,44.45,47.5,871658.92
2021-11-29,47.5,48.98,47.03,48.22,845896.51
2021-11-30,48.21,50.09,46.22,48.32,1305957.91
2021-12-01,48.32,49.59,47.03,47.85,923888.21
2021-12-02,47.85,47.87,46.32,47.03,861633.49
2021-12-03,47.03,47.81,43.36,44.87,1236885.46
2021-12-04,44.85,45.01,28.12,39.33,7194804.458
2021-12-05,39.3,40.75,36.66,38.79,3219703.85
2021-12-06,38.82,39.89,35.09,39.32,3152516.0
2021-12-07,39.32,40.48,38.68,39.6,1410807.57
2021-12-08,39.6,41.9,36.0,40.95,2046390.98
2021-12-09,40.94,41.36,37.35,37.5,1020464.57
2021-12-10,37.51,38.95,36.19,36.37,1417705.94
2021-12-11,36.34,38.3,35.62,38.0,1044273.97
2021-12-12,38.0,38.4,36.74,37.9,486231.06
2021-12-13,37.89,38.11,33.57,34.19,1206164.38
2021-12-14,34.2,36.52,33.7,35.41,1483642.64
2021-12-15,35.4,36.64,33.26,36.14,1308070.08
2021-12-16,36.13,36.8,35.05,35.16,731625.73
2021-12-17,35.15,35.5,33.28,34.3,763102.45
2021-12-18,34.3,35.53,33.8,35.03,470419.94
2021-12-19,35.03,36.32,34.74,34.87,576527.02
2021-12-20,34.86,35.43,33.52,34.55,874262.04
2021-12-21,34.56,35.53,34.35,35.32,538616.75
2021-12-22,35.32,36.52,35.16,35.7,733759.43
2021-12-23,35.69,37.72,35.16,37.53,802833.98
2021-12-24,37.56,38.42,37.0,37.41,784775.36
2021-12-25,37.42,38.79,37.17,38.08,453634.52
2021-12-26,38.07,38.35,36.95,37.93,533316.56
2021-12-27,37.94,38.7,37.54,37.62,532803.65
2021-12-28,37.61,37.63,34.57,34.93,1034147.04
2021-12-29,34.93,35.47,33.76,34.14,704989.75
2021-12-30,34.15,35.09,33.5,34.59,599381.1
2021-12-31,34.57,35.67,33.44,34.06,767449.96
2022-01-01,34.06,34.91,34.06,34.88,349673.98
2022-01-02,34.9,35.9,34.32,35.41,390010.35
2022-01-03,35.39,35.4,34.15,34.72,543287.15
2022-01-04,34.72,35.02,33.8,34.14,555520.68
2022-01-05,34.14,34.83,30.45,31.94,1029463.79
2022-01-06,31.94,32.13,30.65,31.63,979233.0
2022-01-07,31.62,31.76,29.17,30.45,1502439.27
2022-01-08,30.46,31.04,28.37,29.35,854868.67
2022-01-09,29.34,30.27,29.13,29.73,552591.06
2022-01-10,29.73,30.06,27.26,28.48,1438787.979
2022-01-11,28.47,30.04,28.38,29.66,845777.39
2022-01-12,29.65,31.24,29.53,31.16,588682.23
2022-01-13,31.16,31.92,30.1,30.28,651571.65
2022-01-14,30.26,33.5,30.06,31.97,1741084.72
2022-01-15,31.96,33.38,31.8,32.84,843721.93
2022-01-16,32.83,32.85,31.97,32.28,385190.1
2022-01-17,32.28,32.4,30.47,30.98,545028.38
2022-01-18,30.99,34.3,30.67,32.66,3100672.77
2022-01-19,32.65,34.74,31.29,31.3,2948635.95
2022-01-20,31.29,32.03,28.3,29.35,1312732.36
2022-01-21,29.34,29.7,25.23,25.91,2791607.273
2022-01-22,25.91,26.45,21.2,24.2,4943402.917
2022-01-23,24.19,25.27,23.53,25.13,2005275.2
2022-01-24,25.12,25.13,21.69,24.11,3290143.5
2022-01-25,24.11,24.3,23.22,24.03,1605584.32
2022-01-26,24.04,26.32,23.58,24.31,1614061.31
2022-01-27,24.31,24.76,23.31,24.31,1102768.51
2022-01-28,24.3,25.24,23.88,25.16,948608.7
2022-01-29,25.15,25.72,24.79,25.33,673680.72
2022-01-30,25.34,25.88,24.52,24.91,684117.2
2022-01-31,24.91,25.73,23.99,25.66,929058.12
2022-02-01,25.66,26.93,25.41,26.79,772853.46
2022-02-02,26.78,28.48,26.18,26.26,1442478.12
2022-02-03,26.27,28.5,25.65,27.92,1275687.68
2022-02-04,27.91,29.84,27.41,29.69,1615795.02
2022-02-05,29.68,29.96,28.7,29.42,1159703.98
2022-02-06,29.42,30.2,28.86,29.89,874396.95
2022-02-07,29.89,33.2,29.32,32.67,1848298.85
2022-02-08,32.65,33.25,30.35,32.07,1539029.42
2022-02-09,32.07,34.9,31.27,33.79,2146588.72
2022-02-10,33.78,37.0,33.5,34.34,3293693.91
2022-02-11,34.35,37.58,31.84,32.69,3645804.96
2022-02-12,32.69,33.38,31.04,31.71,1863667.38
2022-02-13,31.7,34.11,31.49,32.47,1833536.92
2022-02-14,32.47,33.29,30.4,31.4,1516898.32
2022-02-15,31.4,33.67,31.14,33.47,1312320.94
2022-02-16,33.47,33.48,31.44,32.24,932877.9
2022-02-17,32.24,32.64,28.91,29.43,1350625.44
2022-02-18,29.44,30.42,28.24,28.95,1457411.3
2022-02-19,28.94,29.22,27.63,28.69,1003844.83
2022-02-20,28.69,28.74,26.82,27.23,1203675.74
2022-02-21,27.24,28.42,24.78,24.98,1944134.67
2022-02-22,24.97,26.9,24.42,26.66,1695833.01
2022-02-23,26.66,28.18,26.22,26.54,1610993.31
2022-02-24,26.54,27.32,23.32,26.52,3096650.73
2022-02-25,26.52,28.46,25.92,27.99,1305203.58
2022-02-26,27.99,29.75,27.86,28.89,1438915.18
2022-02-27,28.89,29.26,26.89,27.36,1288819.3
2022-02-28,27.36,30.77,26.89,30.49,1321014.45
2022-03-01,30.49,31.43,29.42,30.34,1510866.57
2022-03-02,30.34,30.59,29.08,29.52,1152958.5
2022-03-03,29.53,31.59,28.94,30.23,1997523.42
2022-03-04,30.22,30.96,26.95,27.59,1365740.15
2022-03-05,27.6,28.09,26.65,27.84,546882.81
2022-03-06,27.83,28.09,26.47,26.55,599288.19
2022-03-07,26.55,27.48,25.24,26.13,975577.69
2022-03-08,26.12,26.96,25.91,26.74,880664.7
2022-03-09,26.73,28.73,26.5,28.05,995595.55
2022-03-10,28.07,28.68,26.12,26.69,892881.54
2022-03-11,26.69,26.99,25.98,26.48,857698.44
2022-03-12,26.48,27.04,26.24,26.3,519019.12
2022-03-13,26.3,26.67,25.1,25.36,409174.3
2022-03-14,25.36,26.13,25.0,25.93,604374.24
2022-03-15,25.92,26.29,25.12,25.85,538341.91
2022-03-16,25.85,27.59,25.68,27.36,1016759.03
2022-03-17,27.37,27.54,26.73,27.15,571900.31
2022-03-18,27.16,28.32,26.52,28.05,642710.0
2022-03-19,28.05,34.39,28.04,34.01,4367203.48
2022-03-20,34.0,40.9,32.8,38.17,11629077.13
2022-03-21,38.18,39.89,36.09,38.39,6395455.69
2022-03-22,38.38,46.89,38.14,45.86,7962840.24
2022-03-23,45.87,49.0,43.26,45.13,7694854.48
2022-03-24,45.12,50.6,42.62,48.52,8964071.88
2022-03-25,48.52,49.95,45.23,48.15,6774116.35
2022-03-26,48.16,48.78,46.62,47.18,3187450.7
2022-03-27,47.18,48.59,44.73,48.0,3282704.43
2022-03-28,48.0,51.4,46.32,47.07,4944348.63
2022-03-29,47.07,52.66,46.98,49.28,7631601.01
2022-03-30,49.28,51.78,48.3,49.66,5080127.75
2022-03-31,49.66,50.95,45.88,47.45,4829625.85
2022-04-01,47.45,48.16,42.8,47.18,4169925.46
2022-04-02,47.17,48.34,45.11,45.49,2538332.21
2022-04-03,45.49,47.96,44.43,46.71,2926363.71
2022-04-04,46.71,48.64,44.55,46.74,3908098.94
2022-04-05,46.74,46.97,44.18,44.39,2005669.9
2022-04-06,44.39,44.58,38.19,38.43,3944768.94
2022-04-07,38.43,44.7,37.9,43.45,4597512.51
2022-04-08,43.45,44.06,39.77,40.49,2882002.69
2022-04-09,40.48,43.04,40.38,41.96,1928676.57
2022-04-10,41.96,42.62,40.14,40.32,1419608.68
2022-04-11,40.32,40.54,35.74,37.0,2968272.03
2022-04-12,37.0,39.09,36.46,38.12,2365781.39
2022-04-13,38.12,38.84,36.72,38.59,1551101.84
2022-04-14,38.59,39.18,36.38,37.05,1273365.34
2022-04-15,37.04,37.63,36.57,37.35,767750.39
2022-04-16,37.35,38.76,37.01,38.14,1168084.28
2022-04-17,38.14,38.47,36.44,36.6,960783.8
2022-04-18,36.59,37.07,34.5,36.9,1544145.56
2022-04-19,36.9,37.96,36.19,37.8,1151655.13
2022-04-20,37.8,38.15,35.94,36.54,1331949.59
2022-04-21,36.56,37.81,34.02,34.89,1553460.29
2022-04-22,34.89,35.89,34.53,35.53,1104977.33
2022-04-23,35.53,35.71,34.39,34.54,504823.08
2022-04-24,34.55,34.9,33.39,33.63,1006559.83
2022-04-25,33.63,34.12,31.38,33.64,1690652.91
2022-04-26,33.65,33.92,29.84,30.69,1110140.18
2022-04-27,30.68,31.68,30.23,31.27,670410.15
2022-04-28,31.27,31.83,30.42,31.12,826777.58
2022-04-29,31.12,31.44,28.63,29.19,938736.19
2022-04-30,29.18,29.61,24.5,25.89,1360223.04
2022-05-01,25.88,28.04,25.78,27.66,1239811.06
2022-05-02,27.66,28.34,26.58,27.41,829118.57
2022-05-03,27.42,28.03,26.48,26.83,546100.62
2022-05-04,26.84,30.78,26.8,30.64,1190370.2
2022-05-05,30.64,33.04,27.36,28.31,3183408.83
2022-05-06,28.31,28.66,27.0,27.95,1505749.52
2022-05-07,27.95,28.01,26.22,26.84,920141.57
2022-05-08,26.85,27.24,26.11,26.52,1169512.6
2022-05-09,26.53,27.21,22.5,22.72,2505830.02
2022-05-10,22.7,25.54,21.97,23.89,2360783.88
2022-05-11,23.87,24.43,18.51,19.98,4813000.678
2022-05-12,19.98,20.82,16.02,18.89,3654651.04
2022-05-13,18.89,21.86,18.67,20.48,1527857.44
2022-05-14,20.49,21.37,19.5,21.08,1036343.4
2022-05-15,21.08,22.19,20.41,22.16,625280.08
2022-05-16,22.15,22.84,20.33,20.88,1152352.51
2022-05-17,20.91,21.89,20.62,21.77,679140.69
2022-05-18,21.77,21.97,19.75,19.8,649049.54
2022-05-19,19.8,21.03,19.41,20.89,679154.06
2022-05-20,20.89,21.21,19.73,20.16,614932.1
2022-05-21,20.16,20.54,19.87,20.35,269907.63
2022-05-22,20.35,21.26,20.16,21.08,440807.03
2022-05-23,21.08,24.23,20.66,21.86,2279003.03
2022-05-24,21.86,24.46,21.06,24.22,2523052.1
2022-05-25,24.21,25.69,23.48,23.73,2746538.65
2022-05-26,23.73,23.94,20.74,21.9,2153133.51
2022-05-27,21.89,23.42,21.41,22.51,2676849.89
2022-05-28,22.51,23.08,22.34,22.74,1047607.78
2022-05-29,22.75,23.81,22.2,23.67,858482.35
2022-05-30,23.67,25.0,23.43,24.84,1235554.64
2022-05-31,24.85,25.16,22.97,23.77,1671424.91
2022-06-01,23.78,24.23,21.43,22.02,1156151.66
2022-06-02,22.01,22.52,21.6,22.42,618320.48
2022-06-03,22.42,22.64,21.27,21.84,539829.55
2022-06-04,21.84,22.06,21.53,21.98,363561.37
2022-06-05,21.97,22.19,21.67,21.82,244707.82
2022-06-06,21.82,23.42,21.77,22.52,786156.99
2022-06-07,22.52,22.52,20.81,21.54,851219.3
2022-06-08,21.54,21.82,21.03,21.28,397838.38
2022-06-09,21.29,21.66,20.96,21.17,325672.01
2022-06-10,21.18,21.39,19.75,20.0,614755.59
2022-06-11,20.0,20.39,17.87,18.22,799873.15
2022-06-12,18.22,18.4,16.54,16.56,1094080.69
2022-06-13,16.56,16.96,13.96,14.45,2554381.329
2022-06-14,14.44,15.14,13.1,14.57,2159612.44
2022-06-15,14.57,16.05,12.92,15.88,2808030.33
2022-06-16,15.87,16.08,13.58,13.82,1396290.28
2022-06-17,13.83,14.59,13.7,14.35,828976.26
2022-06-18,14.34,14.59,12.47,13.67,1514024.94
2022-06-19,13.67,15.6,13.28,15.37,1460395.09
2022-06-20,15.37,16.55,14.54,16.24,1402121.71
2022-06-21,16.23,16.98,15.81,16.14,1067249.09
2022-06-22,16.15,16.16,15.06,15.2,999820.19
2022-06-23,15.2,16.05,15.13,15.93,660302.72
2022-06-24,15.93,16.83,15.87,16.41,955345.77
2022-06-25,16.42,16.69,15.78,16.55,682863.74
2022-06-26,16.55,17.99,16.04,16.69,1311860.69
2022-06-27,16.68,17.53,16.16,16.56,1415764.59
2022-06-28,16.56,16.83,15.32,15.44,809650.34
2022-06-29,15.43,15.73,14.91,15.23,728771.82
2022-06-30,15.23,15.3,14.14,15.01,767409.17
2022-07-01,15.01,15.41,14.28,14.64,808395.84
2022-07-02,14.64,14.95,14.29,14.77,428642.97
